../olympus/pic.0380.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,6.7318,3.0911,2.4397,1.7439,1.1792,0.4866,0.0000,256.0000,15.2347,9.1319,6.3235,3.8453,2.5429,1.0964,-0.0000,256.0000,24.2887,11.8392,7.5630,5.0162,2.6511,1.2727,-0.0000,256.0000,19.5255,9.9361,6.5415,4.0321,2.3011,1.0160,0.0000,256.0000,56.4744,35.0917,25.2374,17.9950,11.0866,5.2653,-0.0000,256.0000,208.3026,135.6724,92.9098,62.9013,35.5735,14.7538,0.0000,256.0000,256.0000,147.7632,96.3730,61.2478,34.5631,14.3435,-0.0000,209.0264,173.7185,95.2017,59.0446,33.8320,19.3567,8.0892,0.0000,256.0000,256.0000,149.2577,88.4214,50.5581,25.4161,10.2622,-0.0000,60.8150,256.0000,127.6171,71.9059,38.3471,20.3034,7.7873,0.0000,36.9923,256.0000,114.2799,62.5806,34.3674,19.2203,8.4784,0.0000,106.6582,256.0000,112.9876,60.7669,33.0818,16.6393,6.8335,-0.0000,27.6620,256.0000,98.0820,55.3581,30.9230,16.0556,6.3472,-0.0000,86.4061,256.0000,113.8032,55.3915,31.0791,16.9138,7.1527,0.0000,203.8516
../olympus/pic.0394.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,11.2956,5.4091,4.3404,2.9128,1.6138,0.6636,0.0000,256.0000,32.8452,18.3319,11.5154,7.9778,5.2269,2.3718,-0.0000,256.0000,51.3303,23.8225,15.2269,9.4975,5.2386,2.1969,0.0000,256.0000,39.6275,19.1736,11.2079,5.6937,2.3567,0.9875,0.0000,256.0000,88.4026,49.3365,32.0797,21.0173,12.7312,5.5837,0.0000,256.0000,256.0000,135.9472,81.2974,47.3403,25.9193,10.9346,0.0000,178.8616,256.0000,116.6566,66.2589,37.3747,19.9749,8.2005,0.0000,119.3283,256.0000,106.9012,58.2806,32.4046,18.7283,7.5342,-0.0000,217.4412,256.0000,114.6517,60.0967,31.9255,16.4121,6.5182,-0.0000,35.5503,256.0000,98.0201,48.1637,25.4299,13.1191,5.4058,0.0000,21.6164,256.0000,88.4831,46.0455,25.9224,14.2799,5.9693,-0.0000,66.8111,256.0000,87.6098,43.2018,22.3759,11.0731,4.2327,0.0000,15.8683,256.0000,79.4016,42.2670,23.8000,12.1512,4.7221,-0.0000,56.5769,256.0000,102.1016,46.9400,25.3787,13.4761,5.6328,-0.0000,146.3018
../olympus/pic.1061.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,256.0000,213.8867,151.8293,97.9160,48.8153,20.1948,0.0000,166.8259,256.0000,112.8170,49.3804,22.1341,8.8671,3.0733,0.0000,25.3727,256.0000,86.8042,32.7140,11.7906,4.7669,1.5691,0.0000,8.5526,256.0000,123.5464,48.0569,19.5373,8.1201,3.1636,0.0000,17.2001,256.0000,31.2660,5.1157,1.1827,0.3534,0.1208,-0.0000,0.1956,256.0000,7.3870,1.0286,0.2943,0.0833,0.0202,-0.0000,0.0210,256.0000,5.2400,0.8636,0.2411,0.0601,0.0168,0.0000,0.0064,256.0000,15.7642,3.2196,0.9188,0.3184,0.1202,0.0000,0.0500,256.0000,0.7273,0.0603,0.0172,0.0063,0.0008,0.0000,0.0024,256.0000,0.5702,0.0517,0.0094,0.0047,0.0016,0.0008,0.0000,256.0000,5.0950,0.5018,0.1143,0.0288,0.0000,0.0000,0.0032,256.0000,0.3968,0.0352,0.0125,0.0078,0.0008,0.0000,0.0000,256.0000,4.5285,0.4527,0.0948,0.0247,0.0088,0.0024,-0.0000,256.0000,42.3010,3.7853,1.0177,0.3160,0.0613,-0.0000,0.0270
../olympus/pic.0419.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,79.2022,40.3697,23.9473,13.7396,6.9469,2.4049,0.0000,256.0000,180.1102,58.8919,31.7742,18.3468,9.0498,3.7065,-0.0000,256.0000,205.8513,55.8464,27.5221,17.7429,9.2937,4.0721,-0.0000,256.0000,135.7659,45.6808,20.5311,12.1522,6.3131,2.5230,-0.0000,256.0000,256.0000,73.1937,36.4864,20.3542,10.4469,4.5570,0.0000,160.2073,256.0000,64.4748,33.9450,18.9090,10.0855,4.0088,-0.0000,54.6678,256.0000,59.7634,31.9014,18.6040,10.3725,3.9098,0.0000,45.2835,256.0000,54.5943,26.9780,15.2279,7.8245,3.6181,0.0000,107.7160,256.0000,60.8066,30.7321,16.8447,8.7960,3.3171,0.0000,12.1696,256.0000,57.3533,29.0567,15.4096,7.6165,2.7808,0.0000,10.0654,256.0000,52.8608,27.6771,15.3250,7.7176,3.2132,-0.0000,42.5104,256.0000,54.6259,25.9840,12.7707,6.7365,2.4926,-0.0000,8.6088,256.0000,51.3536,24.4522,13.6146,7.0538,2.9439,-0.0000,37.9234,256.0000,71.6993,26.8969,14.1020,7.1682,3.1639,0.0000,87.9065
../olympus/pic.1075.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,122.3936,25.2869,16.3253,11.1130,6.8982,3.1235,-0.0000,256.0000,256.0000,80.0072,43.7997,25.0429,13.6107,6.3692,0.0000,125.4315,256.0000,73.3862,38.6412,22.2713,11.9434,5.0675,-0.0000,62.7191,256.0000,85.2169,44.8733,24.8400,12.7321,5.5759,-0.0000,111.4832,256.0000,70.1544,34.9418,19.6903,10.6035,4.3490,-0.0000,37.7426,256.0000,51.2798,23.5578,11.5749,5.0481,1.6986,-0.0000,1.9025,256.0000,41.7458,17.4178,7.8251,3.3024,1.1757,0.0000,0.7534,256.0000,44.2032,18.6221,9.0241,4.6975,1.7000,-0.0000,6.3227,256.0000,33.3123,11.2716,4.0066,1.3535,0.3949,0.0000,0.0320,256.0000,25.9488,7.5784,2.3548,0.8203,0.2408,-0.0000,0.0279,256.0000,29.8692,11.2526,5.0962,2.4482,0.8468,-0.0000,1.0592,256.0000,22.1059,6.0171,2.0072,0.6752,0.1591,0.0000,0.0255,256.0000,27.1256,10.1224,4.6703,2.2171,0.6914,0.0000,0.9590,256.0000,56.2468,15.3535,6.9596,3.3738,1.1995,0.0000,8.1625
../olympus/pic.0343.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,13.1876,10.5332,7.1269,4.7374,2.2687,0.9454,-0.0000,256.0000,74.0293,34.5243,22.0530,14.5382,9.1933,4.5418,0.0000,256.0000,141.0025,64.3893,42.1252,29.9899,18.7220,8.2998,-0.0000,256.0000,92.4044,52.9983,33.2638,22.0131,13.7588,5.7220,-0.0000,256.0000,256.0000,127.9141,89.4191,63.4369,39.9406,18.6966,0.0000,226.3244,256.0000,138.4906,88.0536,51.3935,26.6938,10.3787,0.0000,10.4270,256.0000,125.4916,68.9094,35.8893,16.7839,5.6862,0.0000,1.6711,256.0000,117.9467,62.2377,33.7272,16.6527,6.6410,0.0000,21.0278,256.0000,104.5679,44.1021,18.6721,7.4359,2.3546,0.1168,-0.0000,256.0000,80.2221,28.2904,9.6839,3.3301,1.0021,0.0608,-0.0000,256.0000,79.3730,33.4332,15.4659,6.8359,2.5535,0.0000,3.2412,256.0000,64.5072,20.1472,6.9403,2.4032,0.6706,0.0844,0.0000,256.0000,66.9534,26.1741,12.4525,5.6088,2.0964,0.0000,3.1905,256.0000,97.3723,35.5989,16.9218,8.1012,3.2970,-0.0000,22.1473
../olympus/pic.0425.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,117.9686,8.8194,3.5263,2.5342,1.4217,1.0151,-0.0000,256.0000,162.8854,12.0255,8.5181,6.0743,4.0628,1.8758,0.0000,256.0000,175.0252,14.4673,9.6131,6.8777,4.1993,1.8865,-0.0000,256.0000,141.6249,13.9646,6.6090,5.0210,2.8617,1.4407,0.0000,256.0000,256.0000,36.6980,25.5943,17.1073,9.5757,4.1151,-0.0000,225.3994,256.0000,55.7956,36.6815,22.7733,12.3155,5.3374,0.0000,107.9758,256.0000,55.7330,35.9026,22.2202,12.3199,5.1885,0.0000,92.2041,256.0000,44.2918,27.7070,17.2295,9.1232,3.9656,0.0000,163.0853,256.0000,67.6369,38.8547,21.4345,11.4259,4.7147,0.0000,34.0432,256.0000,64.5703,35.3079,20.0857,9.9906,4.0153,0.0000,29.0160,256.0000,53.4728,30.3007,17.4622,9.0140,3.6244,-0.0000,75.3724,256.0000,59.3976,30.5377,15.8768,7.7630,3.1011,0.0000,25.5645,256.0000,49.6007,26.4005,14.0666,6.9471,3.0961,-0.0000,67.8973,256.0000,51.7975,23.7383,13.1081,6.8624,2.7344,0.0000,125.3866
../olympus/pic.0431.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,4.9124,1.9936,1.7215,1.5895,0.9859,0.4825,-0.0000,256.0000,12.5796,7.0142,5.1595,3.1944,1.9936,0.8935,0.0000,256.0000,20.9459,10.2798,6.5224,4.7587,2.6410,1.1060,-0.0000,256.0000,17.4597,8.9114,5.9031,3.8311,2.0386,0.9279,0.0000,256.0000,39.5421,21.6582,14.6973,9.8984,6.1821,3.2164,-0.0000,256.0000,129.8301,71.0672,47.7588,30.2804,18.3012,7.5694,0.0000,256.0000,213.0258,110.5008,72.5037,45.8436,24.8298,11.3259,0.0000,256.0000,137.6077,68.2024,43.7539,25.8501,15.0660,7.0667,-0.0000,256.0000,256.0000,135.2893,84.3192,50.9440,29.6165,12.4464,-0.0000,81.7161,256.0000,121.6348,73.5633,42.3579,22.6946,9.8209,-0.0000,46.5798,256.0000,111.5901,67.2286,39.2201,20.4268,9.7697,-0.0000,129.4545,256.0000,110.4895,60.2296,34.9076,18.1709,6.6816,-0.0000,28.4568,256.0000,99.1872,54.6249,32.9306,17.4770,7.3032,-0.0000,98.3873,256.0000,114.0481,55.6457,30.7954,16.1393,6.9550,-0.0000,227.9824
../olympus/pic.1049.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,51.5656,20.0567,12.3552,6.6641,3.4944,1.4786,-0.0000,256.0000,105.2066,29.1183,13.9534,8.9076,5.3959,2.4943,-0.0000,256.0000,116.3868,26.1376,12.4872,7.9076,4.8846,2.2553,0.0000,256.0000,79.1290,24.3970,11.7296,6.3039,3.5260,1.6084,0.0000,256.0000,256.0000,69.9045,39.8638,23.9129,13.2826,5.6906,0.0000,217.5816,256.0000,72.1485,41.8037,25.8106,13.6763,5.6000,-0.0000,73.5370,256.0000,71.7123,41.6943,25.1250,13.8209,5.2807,-0.0000,60.8693,256.0000,66.5191,35.6317,21.6929,12.0008,4.9998,0.0000,144.3720,256.0000,72.1936,39.6312,21.3034,10.9795,4.5800,-0.0000,15.0114,256.0000,71.8645,37.1658,20.3565,10.2788,4.3527,0.0000,10.5535,256.0000,65.6127,35.6628,20.7449,11.2996,4.9238,0.0000,48.9189,256.0000,67.6023,34.3589,17.1274,8.3899,2.9536,0.0000,8.0382,256.0000,61.6948,33.5273,18.6319,9.3725,3.6298,-0.0000,41.3830,256.0000,76.0746,32.9212,18.3947,9.8716,4.2167,-0.0000,110.5056
../olympus/pic.0357.jpg,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.0000,49.9100,13.9533,10.3334,6.5799,3.3412,1.4819,0.0000,256.0000,90.4386,27.9360,13.4935,8.2865,4.9196,2.1031,-0.0000,256.0000,109.9616,28.4357,14.6201,7.8745,4.0951,1.8271,0.0000,256.0000,82.2188,24.4352,12.1040,6.3337,3.0951,1.2763,-0.0000,256.0000,166.0249,45.1219,24.3293,13.8647,7.3484,3.0468,0.0000,256.0000,256.0000,66.7666,36.8429,21.4668,11.9305,5.7562,0.0000,162.3879,256.0000,63.3297,34.6386,21.5964,11.9255,5.2971,0.0000,123.2135,256.0000,58.0295,31.7025,19.3828,11.8571,5.0008,-0.0000,224.0520,256.0000,69.3194,40.4688,25.8207,15.4065,6.6122,0.0000,43.7048,256.0000,69.7100,40.9258,25.5640,14.7224,5.9672,0.0000,28.0030,256.0000,62.6045,35.7110,22.0164,12.1393,5.2921,0.0000,93.4544,256.0000,68.8518,40.1126,23.4490,12.7748,5.3610,-0.0000,22.8404,256.0000,62.2841,34.9448,20.0094,10.5640,4.7630,-0.0000,80.8077,256.0000,74.7465,35.1655,18.7844,10.4788,4.6056,0.0000,162.4378
